Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,60%,70%,80%,90%,95%,99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755800962,100,HTTP,POST /api/v1/accounts/open-savings-account,2.700000,0.000000,72,82,82,100,120,140,190,190,174,0,120.0,208.1879939156017,51.22113227844238,1021.3770866394043,117.0
1755800962,100,HTTP,POST /api/v1/users,3.500000,0.000000,41,42,53,58,64,66,74,74,185,0,240.0,256.7464764053757,24.891138076782227,829.3590545654297,201.17297297297299
1755800962,100,,Aggregated,14.900000,0.000000,4400,5200,6000,11000,14000,15000,16000,16000,575,0,390.0,2193.824689699256,24.891138076782227,16374.726057052612,157.36
1755800967,100,HTTP,GET /api/v1/documents/contract-document/{account_id},5.500000,0.000000,4100,4400,5100,5500,5700,6000,6000,6000,127,0,3800.0,3432.745135675265,290.6181812286377,6013.02695274353,155.6220472440945
1755800967,100,HTTP,GET /api/v1/documents/tariff-document/{account_id},5.200000,0.000000,14000,15000,15000,15000,17000,17000,18000,18000,146,0,8600.0,8382.45102804001,243.03722381591797,17932.2030544281,149.75342465753425
1755800967,100,HTTP,POST /api/v1/accounts/open-savings-account,4.300000,0.000000,91,100,110,110,120,130,190,190,205,0,110.0,191.22953531218738,51.22113227844238,1021.3770866394043,117.0
1755800967,100,HTTP,POST /api/v1/users,5.100000,0.000000,41,42,51,54,63,66,78,78,217,0,93,224.8457730640464,24.74069595336914,829.3590545654297,201.36866359447004
1755800967,100,,Aggregated,20.100000,0.000000,2000,3900,5200,12000,15000,15000,17000,18000,695,0,380.0,2514.805855853952,24.74069595336914,17932.2030544281,157.28057553956833
1755800972,100,HTTP,GET /api/v1/documents/contract-document/{account_id},5.500000,0.000000,3700,4100,4200,4200,5200,5700,5900,5900,147,0,3700.0,3470.3382553697443,290.6181812286377,6013.02695274353,155.4421768707483
1755800972,100,HTTP,GET /api/v1/documents/tariff-document/{account_id},5.000000,0.000000,11000,13000,13000,15000,17000,17000,18000,18000,168,0,8800.0,8501.28395642553,243.03722381591797,17932.2030544281,150.0595238095238
1755800972,100,HTTP,POST /api/v1/accounts/open-savings-account,5.600000,0.000000,93,99,110,120,140,170,180,180,231,0,110.0,180.35146581146108,51.22113227844238,1021.3770866394043,117.0
1755800972,100,HTTP,POST /api/v1/users,5.500000,0.000000,38,40,46,54,60,71,92,92,240,0,67,207.31225609779358,24.74069595336914,829.3590545654297,201.2375
1755800972,100,,Aggregated,21.600000,0.000000,120,3100,4100,7900,12000,14000,18000,18000,786,0,370.0,2582.4065627032564,24.74069595336914,17932.2030544281,156.9770992366412
1755800977,100,HTTP,GET /api/v1/documents/contract-document/{account_id},4.500000,0.000000,4100,5500,6000,6100,6200,6500,6500,6500,174,0,3800.0,3688.8330188290824,290.6181812286377,6532.48405456543,155.21264367816093
1755800977,100,HTTP,GET /api/v1/documents/tariff-document/{account_id},4.500000,0.000000,9500,9800,10000,10000,12000,14000,14000,14000,192,0,9100.0,8646.409681687752,243.03722381591797,17932.2030544281,150.06770833333334
1755800977,100,HTTP,POST /api/v1/accounts/open-savings-account,5.000000,0.000000,80,86,89,95,100,140,160,160,253,0,100.0,171.45375960429195,51.22113227844238,1021.3770866394043,117.0
1755800977,100,HTTP,POST /api/v1/users,4.900000,0.000000,32,36,38,42,67,71,92,92,260,0,63,194.13085350623498,24.74069595336914,829.3590545654297,201.36923076923077
1755800977,100,,Aggregated,18.900000,0.000000,2200,3700,6100,7900,9800,10000,14000,14000,879,0,390.0,2725.619371162475,24.74069595336914,17932.2030544281,156.7428896473265
1755800982,100,HTTP,GET /api/v1/documents/contract-document/{account_id},4.200000,0.000000,4900,5800,6000,6100,6200,6500,6500,6500,198,0,3800.0,3713.745101533755,290.6181812286377,6532.48405456543,155.1969696969697
1755800982,100,HTTP,GET /api/v1/documents/tariff-document/{account_id},4.600000,0.000000,9900,10000,10000,11000,12000,13000,14000,14000,213,0,9400.0,8788.19172483095,243.03722381591797,17932.2030544281,150.2488262910798
1755800982,100,HTTP,POST /api/v1/accounts/open-savings-account,4.400000,0.000000,84,86,90,93,100,120,150,150,273,0,97,165.24851627838916,51.22113227844238,1021.3770866394043,117.0
1755800982,100,HTTP,POST /api/v1/users,4.500000,0.000000,35,36,44,47,61,63,84,84,284,0,59,181.15509983519433,24.74069595336914,829.3590545654297,201.2887323943662
1755800982,100,,Aggregated,17.700000,0.000000,1700,3800,6000,9100,10000,11000,14000,14000,968,0,390.0,2793.1479966837514,24.74069595336914,17932.2030544281,156.85847107438016
1755800987,100,HTTP,GET /api/v1/documents/contract-document/{account_id},5.100000,0.000000,3800,4900,5800,6000,6300,7300,7400,7400,222,0,3700.0,3758.235641427942,290.6181812286377,7377.6140213012695,155.5
1755800987,100,HTTP,GET /api/v1/documents/tariff-document/{account_id},5.100000,0.000000,10000,11000,11000,13000,14000,14000,15000,15000,241,0,9800.0,9069.521994016972,243.03722381591797,17932.2030544281,150.4356846473029
1755800987,100,HTTP,POST /api/v1/accounts/open-savings-account,4.400000,0.000000,89,93,110,130,160,200,210,210,301,0,97,160.18280555243507,51.22113227844238,1021.3770866394043,117.0
1755800987,100,HTTP,POST /api/v1/users,4.800000,0.000000,37,42,45,55,63,67,87,87,312,0,54,168.59757900238037,24.74069595336914,829.3590545654297,201.26602564102564
1755800987,100,,Aggregated,19.400000,0.000000,160,3000,5000,9100,11000,13000,14000,15000,1076,0,380.0,2900.4652249768765,24.74069595336914,17932.2030544281,156.86617100371748
1755800992,100,HTTP,GET /api/v1/documents/contract-document/{account_id},4.900000,0.000000,3400,4500,5100,5700,6500,7300,7400,7400,245,0,3800.0,3785.064150362599,290.6181812286377,7377.6140213012695,155.66122448979593
1755800992,100,HTTP,GET /api/v1/documents/tariff-document/{account_id},5.300000,0.000000,10000,11000,11000,13000,14000,14000,15000,15000,265,0,9800.0,9125.751101295904,243.03722381591797,17932.2030544281,150.82264150943396
1755800992,100,HTTP,POST /api/v1/accounts/open-savings-account,5.100000,0.000000,91,100,110,130,140,160,370,370,322,0,96,156.62291035148667,51.22113227844238,1021.3770866394043,117.0
1755800992,100,HTTP,POST /api/v1/users,5.400000,0.000000,39,45,55,61,73,85,260,260,333,0,54,161.77485869811463,24.50084686279297,829.3590545654297,201.23723723723722
1755800992,100,,Aggregated,20.700000,0.000000,2300,3200,5800,9200,11000,13000,14000,15000,1165,0,390.0,2961.346234988757,24.50084686279297,17932.2030544281,156.90214592274677
